Game,Move,White,Black,White_moved,Black_moved,move_detail_white,move_detail_black,Result,WhiteRank,BlackRank,white_rank_text,black_rank_text,statuss
225,28,Qd2,f6,Moved,Moved,,,1--0,1438,1388,competente,competente,competente
225,29,Bb3,Qc6,Moved,Moved,,,1--0,1438,1388,competente,competente,competente
225,30,Bxg8+,Kxg8,Take Rook and check ,Take Bishop  ,,,1--0,1438,1388,competente,competente,competente
225,31,exf6,Qxf6,Take Pawn  ,Take Pawn  ,,,1--0,1438,1388,competente,competente,competente
225,32,d5,Qd6,Moved,Moved,,,1--0,1438,1388,competente,competente,competente
225,33,Re1,Bxd5,Moved,Take Pawn  ,,,1--0,1438,1388,competente,competente,competente
225,34,Rd1,,Moved,Moved,,,1--0,1438,1388,competente,competente,competente
226,1,e4,e5,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,2,Nf3,Nc6,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,3,Bc4,h6,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,4,Nc3,Nf6,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,5,d3,Bc5,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,6,h3,O-O,Moved,Castle  ,,,0-1,1416,1451,competente,competente,competente
226,7,O-O,a6,Castle  ,Moved,,,0-1,1416,1451,competente,competente,competente
226,8,Be3,Be7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,9,Nd5,b5,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,10,Nxf6+,Bxf6,Take Knight and check  ,Take Knight  ,,,0-1,1416,1451,competente,competente,competente
226,11,Bd5,Bb7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,12,a3,Rb8,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,13,b4,Ne7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,14,Bb3,c6,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,15,Qd2,d5,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,16,Bc5,d4,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,17,Rad1,Re8,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,18,c3,dxc3,Moved,Take Pawn  ,,,0-1,1416,1451,competente,competente,competente
226,19,Qxc3,Ng6,Take Pawn  ,Moved,,,0-1,1416,1451,competente,competente,competente
226,20,Qd2,Nf4,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,21,Ba2,Bc8,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,22,Qb2,Be6,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,23,Bxe6,fxe6,Take Bishop   ,Take Bishop  ,,,0-1,1416,1451,competente,competente,competente
226,24,Qd2,Qc7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,25,d4,exd4,Moved,Take Pawn  ,,,0-1,1416,1451,competente,competente,competente
226,26,Nxd4,e5,Take Pawn  ,Moved,,,0-1,1416,1451,competente,competente,competente
226,27,Nf5,Rbd8,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,28,Bd6,Qb7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,29,Qc2,Kh7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,30,Bc5,Rxd1,Moved,Take Rook  ,,,0-1,1416,1451,competente,competente,competente
226,31,Rxd1,Qc7,Take Rook  ,Moved,,,0-1,1416,1451,competente,competente,competente
226,32,Nd6,Rd8,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,33,Qd2,Bg5,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,34,Qe2,Rd7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,35,Qg4,Rf7,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,36,Ne8,Qc8,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,37,Qxc8,Ne2+,Take Queen  ,Check,,,0-1,1416,1451,competente,competente,competente
226,38,Kf1,Nd4,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,39,Bxd4,exd4,Take Knight   ,Take Bishop  ,,,0-1,1416,1451,competente,competente,competente
226,40,Rxd4,Bh4,Take Pawn  ,Moved,,,0-1,1416,1451,competente,competente,competente
226,41,Rd7,Rxf2+,Moved,Take Pawn and check ,,,0-1,1416,1451,competente,competente,competente
226,42,Kg1,Re2,Moved,Moved,,,0-1,1416,1451,competente,competente,competente
226,43,Rxg7+,Kh8,Take Pawn and check ,Moved,,,0-1,1416,1451,competente,competente,competente
226,44,Nf6+,Kxg7,Check,Take Rook  ,,,0-1,1416,1451,competente,competente,competente
226,45,Qg4+,,Check,Moved,,,0-1,1416,1451,competente,competente,competente
227,1,e4,e6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
227,2,Nf3,d5,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
227,3,d4,dxe4,Moved,Take Pawn  ,,,0-1,1453,1464,competente,competente,competente
227,4,Ne5,Nf6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
227,5,Bg5,Be7,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
227,6,Bxf6,Bxf6,Take Knight   ,Take Bishop  ,,,0-1,1453,1464,competente,competente,competente
227,7,Nc3,Bd7,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
227,8,Nxd7,Qxd7,Take Bishop   ,Take Knight  ,,,0-1,1453,1464,competente,competente,competente
227,9,Nxe4,Qe7,Take Pawn  ,Moved,,,0-1,1453,1464,competente,competente,competente
227,10,Nxf6+,Qxf6,Take Bishop and check  ,Take Knight  ,,,0-1,1453,1464,competente,competente,competente
227,11,Be2,O-O,Moved,Castle  ,,,0-1,1453,1464,competente,competente,competente
227,12,O-O,Nc6,Castle  ,Moved,,,0-1,1453,1464,competente,competente,competente
227,13,Bf3,Nxd4,Moved,Take Pawn  ,,,0-1,1453,1464,competente,competente,competente
227,14,Bxb7,Rab8,Take Pawn  ,Moved,,,0-1,1453,1464,competente,competente,competente
227,15,c3,Rxb7,Moved,Take Bishop  ,,,0-1,1453,1464,competente,competente,competente
227,16,cxd4,Rxb2,Take Knight   ,Take Pawn  ,,,0-1,1453,1464,competente,competente,competente
227,17,a4,Rd8,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
227,18,Qc1,Qxd4,Moved,Take Pawn  ,,,0-1,1453,1464,competente,competente,competente
227,19,Qxc7,h6,Take Pawn  ,Moved,,,0-1,1453,1464,competente,competente,competente
227,20,Rad1,Qxd1,Moved,Take Rook  ,,,0-1,1453,1464,competente,competente,competente
227,21,Rxd1,Rxd1#,Take Queen  ,Take Rook  and mate,,,0-1,1453,1464,competente,competente,competente
228,1,e4,e6,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,2,d4,d5,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,3,exd5,exd5,Take Pawn  ,Take Pawn  ,,,0-1,1466,1477,competente,competente,competente
228,4,c4,Nf6,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,5,Nc3,Be6,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,6,c5,c6,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,7,a3,Nbd7,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,8,Bd3,b6,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,9,b4,bxc5,Moved,Take Pawn  ,,,0-1,1466,1477,competente,competente,competente
228,10,bxc5,Rb8,Take Pawn  ,Moved,,,0-1,1466,1477,competente,competente,competente
228,11,Nge2,Be7,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,12,O-O,O-O,Castle  ,Castle  ,,,0-1,1466,1477,competente,competente,competente
228,13,f4,h6,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,14,f5,Ne4,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,15,fxe6,Nxc3,Take Bishop   ,Take Knight  ,,,0-1,1466,1477,competente,competente,competente
228,16,exf7+,Kh8,Take Pawn and check ,Moved,,,0-1,1466,1477,competente,competente,competente
228,17,Nxc3,Nf6,Take Knight   ,Moved,,,0-1,1466,1477,competente,competente,competente
228,18,Bg6,a5,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,19,Qf3,Rb3,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,20,Bd2,Ne4,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,21,Bxe4,dxe4,Take Knight   ,Take Bishop  ,,,0-1,1466,1477,competente,competente,competente
228,22,Qxe4,Bf6,Take Pawn  ,Moved,,,0-1,1466,1477,competente,competente,competente
228,23,Ne2,Rxf7,Moved,Take Pawn  ,,,0-1,1466,1477,competente,competente,competente
228,24,Qxc6,Rd3,Take Pawn  ,Moved,,,0-1,1466,1477,competente,competente,competente
228,25,Bc3,Qf8,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,26,Bb2,Bxd4+,Moved,Take Pawn and check ,,,0-1,1466,1477,competente,competente,competente
228,27,Nxd4,Rd2,Take Bishop   ,Moved,,,0-1,1466,1477,competente,competente,competente
228,28,Rxf7,Qxf7,Take Rook  ,Take Rook  ,,,0-1,1466,1477,competente,competente,competente
228,29,Rf1,Qg8,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,30,Ba1,Qe8,Moved,Moved,,,0-1,1466,1477,competente,competente,competente
228,31,Ne6,Qxc6,Moved,Take Queen  ,,,0-1,1466,1477,competente,competente,competente
228,32,Rf8+,Kh7,Check,Moved,,,0-1,1466,1477,competente,competente,competente
228,33,Nf4,Qxc5+,Moved,Take Pawn and check ,,,0-1,1466,1477,competente,competente,competente
228,34,Kf1,Qf2#,Moved,Check and Mate,,,0-1,1466,1477,competente,competente,competente
229,1,f4,c5,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,2,e4,Nc6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,3,e5,b6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,4,g4,Bb7,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,5,Bg2,e6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,6,h4,d6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,7,Nc3,dxe5,Moved,Take Pawn  ,,,1--0,1444,1464,competente,competente,competente
229,8,fxe5,Rb8,Take Pawn  ,Moved,,,1--0,1444,1464,competente,competente,competente
229,9,Nb5,Nxe5,Moved,Take Pawn  ,,,1--0,1444,1464,competente,competente,competente
229,10,Bxb7,Rxb7,Take Bishop   ,Take Bishop  ,,,1--0,1444,1464,competente,competente,competente
229,11,Qe2,Bd6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,12,c3,Qd7,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,13,a4,Qc6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,14,Rh3,a6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,15,Nxd6+,Qxd6,Take Bishop and check  ,Take Knight  ,,,1--0,1444,1464,competente,competente,competente
229,16,Nf3,Nxf3+,Moved,Take Knight and check ,,,1--0,1444,1464,competente,competente,competente
229,17,Qxf3,Rd7,Take Knight   ,Moved,,,1--0,1444,1464,competente,competente,competente
229,18,g5,Ne7,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,19,h5,Nf5,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,20,h6,g6,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,21,d3,Qe5+,Moved,Check,,,1--0,1444,1464,competente,competente,competente
229,22,Kd2,c4,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,23,d4,Nxd4,Moved,Take Pawn  ,,,1--0,1444,1464,competente,competente,competente
229,24,Qe3,Nf5+,Moved,Check,,,1--0,1444,1464,competente,competente,competente
229,25,Ke2,Nxe3,Moved,Take Queen  ,,,1--0,1444,1464,competente,competente,competente
229,26,Rxe3,Qh2+,Take Knight   ,Check,,,1--0,1444,1464,competente,competente,competente
229,27,Kf3,O-O,Moved,Castle  ,,,1--0,1444,1464,competente,competente,competente
229,28,Re2,Rd3+,Moved,Check,,,1--0,1444,1464,competente,competente,competente
229,29,Ke4,Qh4+,Moved,Check,,,1--0,1444,1464,competente,competente,competente
229,30,Ke5,Rfd8,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,31,Kf6,Rf3+,Moved,Check,,,1--0,1444,1464,competente,competente,competente
229,32,Ke7,Ra8,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,33,Re5,Rf4,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,34,Bxf4,Qxf4,Take Rook  ,Take Bishop  ,,,1--0,1444,1464,competente,competente,competente
229,35,Rae1,Qd2,Moved,Moved,,,1--0,1444,1464,competente,competente,competente
229,36,Kf6,Qd8#,Moved,Check and Mate,,,1--0,1444,1464,competente,competente,competente
230,1,d4,b6,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,2,c4,Bb7,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,3,Nc3,g6,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,4,e4,Bg7,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,5,f4,e6,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,6,Nf3,Ne7,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,7,Be3,d6,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,8,d5,exd5,Moved,Take Pawn  ,,,0-1,1452,1452,competente,competente,competente
230,9,cxd5,O-O,Take Pawn  ,Castle  ,,,0-1,1452,1452,competente,competente,competente
230,10,Bd3,Nd7,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,11,O-O,Nc5,Castle  ,Moved,,,0-1,1452,1452,competente,competente,competente
230,12,Bc2,a6,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,13,b4,Bxc3,Moved,Take Knight  ,,,0-1,1452,1452,competente,competente,competente
230,14,bxc5,Bxa1,Take Knight   ,Take Rook  ,,,0-1,1452,1452,competente,competente,competente
230,15,Qxa1,bxc5,Take Bishop   ,Take Pawn  ,,,0-1,1452,1452,competente,competente,competente
230,16,f5,c6,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,17,Bh6,f6,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,18,Ng5,Rf7,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,19,Nxf7,Kxf7,Take Rook  ,Take Knight  ,,,0-1,1452,1452,competente,competente,competente
230,20,fxg6+,Nxg6,Take Pawn and check ,Take Pawn  ,,,0-1,1452,1452,competente,competente,competente
230,21,dxc6,Bxc6,Take Pawn  ,Take Pawn  ,,,0-1,1452,1452,competente,competente,competente
230,22,Bb3+,Ke8,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,23,Rxf6,Kd7,Take Pawn  ,Moved,,,0-1,1452,1452,competente,competente,competente
230,24,Be6+,Kc7,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,25,Rf7+,Bd7,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,26,Qc3,Kc8,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,27,Rxd7,Qxd7,Take Bishop   ,Take Rook  ,,,0-1,1452,1452,competente,competente,competente
230,28,Bxd7+,Kxd7,Take Queen and check ,Take Rook  ,,,0-1,1452,1452,competente,competente,competente
230,29,Qg7+,Kc6,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,30,Qxh7,Ne5,Take Pawn  ,Moved,,,0-1,1452,1452,competente,competente,competente
230,31,h4,Rb8,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,32,Bf4,Rb1+,Moved,Check,,,0-1,1452,1452,competente,competente,competente
230,33,Kh2,Nd3,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,34,Bg3,Ne5,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,35,Bxe5,dxe5,Take Knight   ,Take Bishop  ,,,0-1,1452,1452,competente,competente,competente
230,36,Qg6+,Kb5,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,37,h5,Kc4,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,38,h6,Rb8,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,39,h7,a5,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,40,Qg7,a4,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,41,h8=Q,Rxh8+,Promoted  ,Take Queen and check ,,,0-1,1452,1452,competente,competente,competente
230,42,Qxh8,Kd4,Take Rook  ,Moved,,,0-1,1452,1452,competente,competente,competente
230,43,g4,Kxe4,Moved,Take Pawn  ,,,0-1,1452,1452,competente,competente,competente
230,44,g5,c4,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,45,g6,c3,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,46,g7,c2,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,47,Qh7+,Kd4,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,48,Qxc2,e4,Take Pawn  ,Moved,,,0-1,1452,1452,competente,competente,competente
230,49,g8=Q,Ke5,Promoted  ,Moved,,,0-1,1452,1452,competente,competente,competente
230,50,Qc5+,Kf4,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,51,Qd6+,Ke3,Check,Moved,,,0-1,1452,1452,competente,competente,competente
230,52,Qc4,a3,Moved,Moved,,,0-1,1452,1452,competente,competente,competente
230,53,Qxe4+,Kf2,Take Pawn and check ,Moved,,,0-1,1452,1452,competente,competente,competente
230,54,Qxa3,Kf1,Take Pawn  ,Moved,,,0-1,1452,1452,competente,competente,competente
230,55,Qaf3#,,Check and Mate,Moved,,,0-1,1452,1452,competente,competente,competente
231,1,d4,d5,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,2,b3,e6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,3,Bb2,Nf6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,4,e3,c5,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,5,c4,Nc6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,6,Nf3,cxd4,Moved,Take Pawn  ,,,0-1,1453,1464,competente,competente,competente
231,7,exd4,Bb4+,Take Pawn  ,Check,,,0-1,1453,1464,competente,competente,competente
231,8,Nbd2,O-O,Moved,Castle  ,,,0-1,1453,1464,competente,competente,competente
231,9,a3,Ba5,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,10,b4,Bc7,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,11,c5,Ne7,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,12,Bd3,b6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,13,Ng5,h6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,14,Ngf3,bxc5,Moved,Take Pawn  ,,,0-1,1453,1464,competente,competente,competente
231,15,bxc5,Bb7,Take Pawn  ,Moved,,,0-1,1453,1464,competente,competente,competente
231,16,O-O,Ne4,Castle  ,Moved,,,0-1,1453,1464,competente,competente,competente
231,17,Ne5,Nxd2,Moved,Take Knight  ,,,0-1,1453,1464,competente,competente,competente
231,18,Qxd2,Bxe5,Take Knight   ,Take Knight  ,,,0-1,1453,1464,competente,competente,competente
231,19,dxe5,Rc8,Take Bishop   ,Moved,,,0-1,1453,1464,competente,competente,competente
231,20,Bd4,Nc6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,21,Bc2,Nxd4,Moved,Take Bishop  ,,,0-1,1453,1464,competente,competente,competente
231,22,Qxd4,Qa5,Take Knight   ,Moved,,,0-1,1453,1464,competente,competente,competente
231,23,Rac1,Ba6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,24,Rfe1,Rc6,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,25,a4,Rfc8,Moved,Moved,,,0-1,1453,1464,competente,competente,competente
231,26,Bb1,Rxc5,Moved,Take Pawn  ,,,0-1,1453,1464,competente,competente,competente
231,27,Qd2,Qxd2,Moved,Take Queen  ,,,0-1,1453,1464,competente,competente,competente
231,28,Rxc5,Qxe1#,Take Rook  ,Take Rook  and mate,,,0-1,1453,1464,competente,competente,competente
232,1,e4,c5,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,2,Nc3,d6,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,3,f4,Nc6,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,4,Nf3,b6,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,5,Bb5,Bd7,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,6,O-O,a6,Castle  ,Moved,,,1--0,1389,1450,competente,competente,competente
232,7,Bxc6,Bxc6,Take Knight   ,Take Bishop   ,,,1--0,1389,1450,competente,competente,competente
232,8,d3,Nf6,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,9,Qe1,e6,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,10,Kh1,Be7,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,11,a3,O-O,Moved,Castle  ,,,1--0,1389,1450,competente,competente,competente
232,12,Qg3,b5,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,13,f5,e5,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,14,Bh6,Nh5,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,15,Qg4,Bf6,Moved,Moved,,,1--0,1389,1450,competente,competente,competente
232,16,Qxh5,gxh6,Take Knight   ,Take Bishop  ,,,1--0,1389,1450,competente,competente,competente
